Date,Price,Open,High,Low,Vol.,Change %
"Jul 10, 2012",97.97,99.5,99.65,97.73,201.85K,-2.34
"Jul 09, 2012",100.32,98.15,101.06,97.92,225.17K,2.17
"Jul 06, 2012",98.19,100.4,100.4,97.73,223.92K,-2.49
"Jul 05, 2012",100.7,99.75,102.34,99.3,314.93K,0.93
"Jul 04, 2012",99.77,100.75,100.95,99.26,79.56K,-0.9
"Jul 03, 2012",100.68,97.24,101.58,97.12,289.69K,3.43
"Jul 02, 2012",97.34,97.6,97.87,95.3,245.47K,-0.47
"Jun 29, 2012",97.8,92.06,98.29,91.73,275.79K,7.05
"Jun 28, 2012",91.36,93.32,93.85,90.88,235.16K,-2.29
"Jun 27, 2012",93.5,92.81,93.95,91.7,231.83K,0.52
"Jun 26, 2012",93.02,91.3,93.25,90.7,236.48K,2.21
"Jun 25, 2012",91.01,91.65,91.75,89.6,211.66K,0.03
"Jun 22, 2012",90.98,89.38,91.7,88.49,238.67K,1.96
"Jun 21, 2012",89.23,92.55,92.76,88.9,351.70K,-3.73
"Jun 20, 2012",92.69,95.71,96.04,92.38,328.77K,-3.21
"Jun 19, 2012",95.76,95.91,96.8,94.44,276.70K,-0.3
"Jun 18, 2012",96.05,98.04,99.5,95.38,233.81K,-1.6
"Jun 15, 2012",97.61,97.9,98.1,96.97,148.88K,0.6
"Jun 14, 2012",97.03,97.2,97.8,96.33,35.17K,-0.1
"Jun 13, 2012",97.13,97.24,98.38,96.67,138.29K,-0.01
"Jun 12, 2012",97.14,96.81,97.97,96.62,245.70K,-0.88
"Jun 11, 2012",98,100.24,102.21,96.46,233.78K,-1.48
"Jun 08, 2012",99.47,99.3,99.99,97.19,252.95K,-0.46
"Jun 07, 2012",99.93,100.91,102.45,99.07,284.01K,-0.71
"Jun 06, 2012",100.64,98.9,101.39,98.71,238.42K,1.82
"Jun 05, 2012",98.84,99.16,99.63,97.68,145.83K,-0.01
"Jun 04, 2012",98.85,98.43,99.15,95.63,174.17K,0.43
"Jun 01, 2012",98.43,101.69,101.95,97.54,324.33K,-3.38
"May 31, 2012",101.87,103.23,104.16,101.27,258.76K,-1.55
"May 30, 2012",103.47,106.82,106.82,102.85,225.43K,-3.01
"May 29, 2012",106.68,107.45,107.95,106.06,223.91K,-0.4
"May 28, 2012",107.11,106.83,108.04,106.8,55.58K,0.26
"May 25, 2012",106.83,106.55,107.24,106.02,145.99K,0.26
"May 24, 2012",106.55,106.1,107.25,105.03,191.10K,0.94
"May 23, 2012",105.56,108.11,108.16,105.39,227.01K,-2.63
"May 22, 2012",108.41,109.25,109.36,107.79,180.21K,-0.37
"May 21, 2012",108.81,107.4,109.43,106.75,171.29K,1.56
"May 18, 2012",107.14,106.75,107.99,106.4,206.50K,-0.33
"May 17, 2012",107.49,109.43,110.15,106.58,293.24K,-3.78
"May 16, 2012",111.71,112.02,112.1,110.41,22.42K,-0.47
"May 15, 2012",112.24,111.17,112.67,110.93,146.27K,0.6
"May 14, 2012",111.57,112.07,112.07,110.04,199.08K,-0.61
"May 11, 2012",112.26,112.05,112.8,111.4,189.45K,-0.42
"May 10, 2012",112.73,112.72,113.64,112.12,198.34K,-0.42
"May 09, 2012",113.2,113.05,113.27,111.31,239.78K,0.42
"May 08, 2012",112.73,113.16,113.64,110.53,252.43K,-0.38
"May 07, 2012",113.16,112.8,113.5,110.34,159.88K,-0.02
"May 04, 2012",113.18,115.91,116.29,111.76,323.77K,-2.5
"May 03, 2012",116.08,118.2,118.45,115.92,231.99K,-1.79
"May 02, 2012",118.2,119.7,119.8,117.64,216.22K,-1.22
"May 01, 2012",119.66,119.28,120.02,118.8,160.25K,0.16
"Apr 30, 2012",119.47,119.7,119.79,118.73,174.06K,-0.3
"Apr 27, 2012",119.83,119.6,119.95,119.06,173.89K,-0.08
"Apr 26, 2012",119.92,119.05,120.17,118.78,225.24K,0.67
"Apr 25, 2012",119.12,118.38,119.25,117.45,242.12K,0.81
"Apr 24, 2012",118.16,118.75,118.94,117.85,173.51K,-0.46
"Apr 23, 2012",118.71,118.7,118.91,117.21,203.51K,-0.04
"Apr 20, 2012",118.76,118.01,119.69,117.87,178.70K,0.64
"Apr 19, 2012",118,118.15,119.15,117.68,204.71K,0.03
"Apr 18, 2012",117.97,118.45,118.85,116.7,251.11K,-0.68
"Apr 17, 2012",118.78,118.53,119.34,117.98,248.48K,0.08
"Apr 16, 2012",118.68,121,121,118.2,232.83K,-2.59
"Apr 13, 2012",121.83,121.88,122,120.77,15.61K,0.1
"Apr 12, 2012",121.71,120.14,121.92,119.28,125.98K,1.27
"Apr 11, 2012",120.18,119.87,120.8,119.05,178.71K,0.25
"Apr 10, 2012",119.88,122.53,122.83,119.49,223.01K,-2.27
"Apr 09, 2012",122.67,122.85,122.86,121.02,91.96K,-0.62
"Apr 05, 2012",123.43,122.54,123.54,121.8,183.56K,0.89
"Apr 04, 2012",122.34,124.88,124.99,122.3,250.19K,-2.02
"Apr 03, 2012",124.86,125.3,125.97,124.3,197.65K,-0.45
"Apr 02, 2012",125.43,122.94,125.63,121.7,229.53K,2.08
"Mar 30, 2012",122.88,122.6,124.07,122.58,185.19K,0.4
"Mar 29, 2012",122.39,124.23,124.64,121.37,224.42K,-1.43
"Mar 28, 2012",124.16,125.18,125.18,123.53,212.67K,-1.1
"Mar 27, 2012",125.54,125.74,126.18,124.91,211.60K,-0.09
"Mar 26, 2012",125.65,125.04,125.89,124.58,128.77K,0.42
"Mar 23, 2012",125.13,123.3,127.06,123.1,207.43K,1.62
"Mar 22, 2012",123.14,124.04,124.25,122.3,189.19K,-0.85
"Mar 21, 2012",124.2,124.21,124.8,123.76,152.41K,0.06
"Mar 20, 2012",124.12,125.27,125.44,123.2,185.59K,-1.26
"Mar 19, 2012",125.71,125.6,126.05,124.82,128.75K,-0.08
"Mar 16, 2012",125.81,122.55,126.16,122.45,159.88K,1.83
"Mar 15, 2012",123.55,125.12,125.35,120.97,20.33K,-1.14
"Mar 14, 2012",124.97,126.12,126.68,124.64,106.67K,-0.99
"Mar 13, 2012",126.22,125.5,126.79,125,133.72K,0.7
"Mar 12, 2012",125.34,125.84,125.98,124.2,151.69K,-0.51
"Mar 09, 2012",125.98,125.48,126.37,124.69,140.59K,0.43
"Mar 08, 2012",125.44,124.05,126.34,123.8,191.53K,1.06
"Mar 07, 2012",124.12,122.19,124.45,121.99,199.25K,1.75
"Mar 06, 2012",121.98,124.39,124.39,121.59,233.27K,-1.47
"Mar 05, 2012",123.8,123.37,124.66,122.66,166.57K,0.12
"Mar 02, 2012",123.65,126.16,126.16,123.12,196.63K,-2.02
"Mar 01, 2012",126.2,123,128.4,122.49,260.75K,2.89
