Date,Price,Open,High,Low,Vol.,Change %
"May 25, 2016",16.525,16.44,16.44,16.44,0.01K,0.06
"May 24, 2016",16.515,16.545,16.545,16.545,0.01K,-1.01
"May 23, 2016",16.683,16.72,16.72,16.645,0.00K,1.11
"May 22, 2016",16.5,16.5,16.52,16.49,0,-1.7
"May 20, 2016",16.786,16.805,16.805,16.805,0.01K,0.27
"May 19, 2016",16.74,16.67,16.755,16.64,0.04K,-2.29
"May 18, 2016",17.132,17.285,17.32,16.715,61.96K,-2.08
"May 17, 2016",17.496,17.45,17.45,17.45,0.01K,0.54
"May 16, 2016",17.402,17.58,17.67,17.57,0.06K,1.47
"May 15, 2016",17.15,17.08,17.18,17.08,0,-1.29
"May 13, 2016",17.375,17.145,17.145,17.145,0.00K,0.16
"May 12, 2016",17.347,17.535,17.55,17.37,0.02K,0.16
"May 11, 2016",17.319,17.155,17.62,17.125,49.97K,1.33
"May 10, 2016",17.092,17.05,17.19,16.925,43.22K,0.02
"May 09, 2016",17.089,17.46,17.505,16.96,56.68K,-2.07
"May 08, 2016",17.45,17.45,17.49,17.44,0,-1.78
"May 06, 2016",17.767,17.755,17.755,17.755,0.30K,2.54
"May 05, 2016",17.327,17.41,17.685,17.285,55.05K,0.15
"May 04, 2016",17.301,17.45,17.51,17.215,51.20K,-1.13
"May 03, 2016",17.499,17.605,17.76,17.365,61.63K,-2.41
"May 02, 2016",17.932,18.055,18.055,17.88,0.05K,0.29
"May 01, 2016",17.88,17.85,17.89,17.82,0,-0.98
"Apr 29, 2016",18.057,18.055,18.17,18.055,0.05K,2.67
"Apr 28, 2016",17.588,17.285,17.695,17.185,72.24K,1.46
"Apr 27, 2016",17.335,17.205,17.48,17.1,60.51K,1.03
"Apr 26, 2016",17.159,17.05,17.22,16.885,43.02K,0.59
"Apr 25, 2016",17.059,16.95,17.195,16.865,25.60K,0.11
"Apr 24, 2016",17.04,16.96,17.04,16.93,0,-0.81
"Apr 22, 2016",17.18,17.45,17.475,17.365,0.02K,-1.11
"Apr 21, 2016",17.372,17.52,17.52,17.52,0.05K,-0.2
"Apr 20, 2016",17.406,17.4,17.4,17.33,0.02K,2.56
"Apr 19, 2016",16.972,16.235,17.11,16.18,107.56K,2.87
"Apr 18, 2016",16.499,16.495,16.495,16.495,0.03K,1.44
"Apr 17, 2016",16.265,16.255,16.315,16.23,0,-1.75
"Apr 15, 2016",16.554,16.61,16.61,16.605,0.00K,2.36
"Apr 14, 2016",16.173,16.23,16.27,15.925,60.58K,-2.38
"Apr 13, 2016",16.568,16.295,16.295,16.295,0.00K,0.85
"Apr 12, 2016",16.429,16.25,16.435,16.25,0.02K,1.36
"Apr 11, 2016",16.208,16.165,16.165,16.165,0.05K,5.28
"Apr 10, 2016",15.395,15.36,15.47,15.36,0,0.07
"Apr 08, 2016",15.384,15.215,15.39,15.12,43.34K,1.49
"Apr 07, 2016",15.158,15.055,15.365,15.055,51.59K,0.69
"Apr 06, 2016",15.054,15.13,15.195,14.915,41.55K,-0.41
"Apr 05, 2016",15.116,14.94,15.22,14.925,40.47K,1.15
"Apr 04, 2016",14.944,15.025,15.105,14.895,36.40K,-0.51
"Apr 03, 2016",15.02,15.05,15.08,14.995,0,-0.17
"Apr 01, 2016",15.046,15.445,15.48,14.785,71.49K,-2.7
"Mar 31, 2016",15.464,15.215,15.55,15.2,40.38K,1.66
"Mar 30, 2016",15.211,15.36,15.46,15.175,45.02K,-0.14
"Mar 29, 2016",15.233,15.23,15.375,15.06,47.51K,0.28
"Mar 28, 2016",15.19,15.19,15.375,15.14,27.24K,-0.2
"Mar 27, 2016",15.22,15.195,15.24,15.15,0,0.13
"Mar 25, 2016",15.2,15.2,15.2,15.2,0,0.01
"Mar 24, 2016",15.199,15.275,15.335,15.105,41.07K,-1.85
"Mar 23, 2016",15.486,15.83,15.9,15.83,0.00K,-2.51
"Mar 22, 2016",15.885,15.855,16.04,15.79,46.58K,0.24
"Mar 21, 2016",15.847,15.83,15.925,15.725,33.91K,0.3
"Mar 20, 2016",15.8,15.81,15.86,15.79,0,-0.07
"Mar 18, 2016",15.811,15.97,16.17,15.755,46.01K,-1.38
"Mar 17, 2016",16.033,15.625,16.075,15.565,79.23K,5.35
"Mar 16, 2016",15.219,15.29,15.675,15.21,47.24K,-0.28
"Mar 15, 2016",15.261,15.375,15.42,15.2,38.70K,-1.68
"Mar 14, 2016",15.521,15.52,15.85,15.31,58.17K,-0.06
"Mar 13, 2016",15.53,15.515,15.55,15.49,0,-0.48
"Mar 11, 2016",15.605,15.615,15.755,15.48,45.38K,0.36
"Mar 10, 2016",15.549,15.31,15.665,15.165,63.69K,1.19
"Mar 09, 2016",15.366,15.37,15.455,15.205,44.00K,-0.16
"Mar 08, 2016",15.39,15.65,15.76,15.35,52.20K,-1.55
"Mar 07, 2016",15.633,15.575,15.83,15.495,48.85K,0.15
"Mar 06, 2016",15.61,15.52,15.62,15.52,0,-2.01
"Mar 04, 2016",15.93,16.03,16.03,16.03,0,5.28
"Mar 03, 2016",15.131,14.945,15.33,14.92,0.68K,0.85
"Mar 02, 2016",15.003,14.81,15,14.76,0.81K,1.83
"Mar 01, 2016",14.733,14.925,15.04,14.725,0.92K,-2.35
"Feb 29, 2016",15.087,14.96,14.995,14.955,0.00K,2.22
"Feb 28, 2016",14.76,14.685,14.76,14.685,0,0.48
"Feb 26, 2016",14.689,15.135,15.23,14.675,23.34K,-3.17
"Feb 25, 2016",15.17,15.24,15.33,15.03,68.98K,-0.83
"Feb 24, 2016",15.297,15.3,15.595,15.185,83.78K,0.37
"Feb 23, 2016",15.24,15.19,15.32,15.17,59.96K,0.37
"Feb 22, 2016",15.184,15.365,15.37,14.945,67.44K,-1.02
"Feb 21, 2016",15.34,15.355,15.37,15.32,0,-0.21
"Feb 19, 2016",15.373,15.42,15.495,15.29,50.79K,-0.38
"Feb 18, 2016",15.432,15.315,15.57,15.225,62.25K,-0.74
"Feb 17, 2016",15.547,15.41,15.41,15.4,0.00K,1.39
"Feb 16, 2016",15.334,15.705,15.74,15.155,87.04K,-0.01
"Feb 15, 2016",15.335,15.725,15.74,15.195,0,-2.51
"Feb 14, 2016",15.73,15.79,15.79,15.66,0,-0.38
"Feb 12, 2016",15.79,15.805,15.845,15.65,53.86K,-1.11
"Feb 11, 2016",15.968,15.575,15.655,15.575,0.03K,4.49
"Feb 10, 2016",15.282,15.285,15.325,15.11,57.40K,-1.08
"Feb 09, 2016",15.449,15.36,15.47,15.205,54.35K,0.15
"Feb 08, 2016",15.426,15,15.48,14.9,69.52K,3.18
"Feb 07, 2016",14.95,15.03,15.05,14.91,0,1.16
"Feb 05, 2016",14.778,14.88,15.065,14.67,53.90K,-0.48
"Feb 04, 2016",14.85,14.705,14.93,14.65,52.52K,-0.42
"Feb 03, 2016",14.913,14.63,14.63,14.63,0.00K,4.37
"Feb 02, 2016",14.289,14.345,14.405,14.23,34.18K,-1.79
"Feb 01, 2016",14.549,14.49,14.49,14.49,0.00K,2.1
"Jan 31, 2016",14.25,14.245,14.26,14.22,0,0.05
"Jan 29, 2016",14.243,14.25,14.31,14.16,32.36K,0.08
"Jan 28, 2016",14.232,14.51,14.54,14.07,43.77K,-1.57
"Jan 27, 2016",14.459,14.515,14.585,14.36,37.69K,-0.72
"Jan 26, 2016",14.564,14.255,14.58,14.22,56.61K,2.17
"Jan 25, 2016",14.254,14.065,14.31,14.025,37.40K,1.45
"Jan 24, 2016",14.05,14.035,14.07,14.03,0,-0.05
"Jan 22, 2016",14.057,14.115,14.36,14.02,45.77K,-0.26
"Jan 21, 2016",14.094,14.175,14.21,13.885,48.80K,-0.47
"Jan 20, 2016",14.16,14.035,14.22,13.995,39.85K,0.28
"Jan 19, 2016",14.121,13.92,14.185,13.84,46.36K,1.59
"Jan 18, 2016",13.9,13.905,13.985,13.835,0,-0.07
"Jan 17, 2016",13.91,13.905,13.92,13.9,0,0.1
"Jan 15, 2016",13.896,13.85,14.135,13.765,44.61K,1.08
"Jan 14, 2016",13.748,14.175,14.185,13.74,50.73K,-2.88
"Jan 13, 2016",14.156,13.785,14.205,13.75,50.02K,2.95
"Jan 12, 2016",13.751,13.875,13.91,13.73,38.76K,-0.83
"Jan 11, 2016",13.866,13.965,14.075,13.825,41.86K,-0.57
"Jan 10, 2016",13.945,13.965,13.975,13.935,0,0.19
"Jan 08, 2016",13.918,14.325,14.34,13.87,52.19K,-2.97
"Jan 07, 2016",14.344,13.995,14.385,13.92,68.54K,2.63
"Jan 06, 2016",13.976,13.95,14.135,13.855,40.05K,-1.82
"Jan 05, 2016",14.235,14.23,14.23,14.23,0.00K,2.85
"Jan 04, 2016",13.841,13.815,14.185,13.8,51.63K,-0.35
"Jan 03, 2016",13.89,13.84,13.89,13.84,0,0.63
"Dec 31, 2015",13.803,13.865,13.96,13.765,17.24K,-0.28
"Dec 30, 2015",13.842,13.925,13.985,13.75,24.31K,-0.62
"Dec 29, 2015",13.928,13.915,14.055,13.9,24.70K,0.32
"Dec 28, 2015",13.884,14.365,14.425,13.85,34.87K,-3.18
"Dec 27, 2015",14.34,14.34,14.36,14.32,0,-0.27
"Dec 24, 2015",14.379,14.3,14.4,14.265,13.69K,0.64
"Dec 23, 2015",14.287,14.26,14.345,14.2,22.40K,-0.19
"Dec 22, 2015",14.314,14.24,14.4,14.215,31.87K,-0.01
"Dec 21, 2015",14.315,14.11,14.33,14.045,38.61K,1.81
"Dec 20, 2015",14.06,14.1,14.105,14.04,0,-0.26
"Dec 18, 2015",14.096,13.71,14.195,13.685,45.14K,2.87
"Dec 17, 2015",13.703,14.195,14.225,13.665,48.01K,-3.83
"Dec 16, 2015",14.248,13.745,14.31,13.745,55.18K,3.47
"Dec 15, 2015",13.77,13.655,13.81,13.635,38.12K,0.55
"Dec 14, 2015",13.695,13.9,13.965,13.62,43.04K,-1.76
"Dec 13, 2015",13.94,13.9,13.97,13.89,0,0.4
"Dec 11, 2015",13.884,14.07,14.135,13.75,53.11K,-1.6
"Dec 10, 2015",14.11,14.155,14.225,14.09,22.05K,-0.56
"Dec 09, 2015",14.189,14.13,14.335,14.105,38.03K,0.52
"Dec 08, 2015",14.116,14.22,14.31,14.065,38.79K,-1.51
"Dec 07, 2015",14.332,14.59,14.64,14.205,41.32K,-0.95
"Dec 06, 2015",14.47,14.53,14.565,14.45,0,-2
"Dec 04, 2015",14.765,14.46,14.46,14.46,0.00K,4.89
"Dec 03, 2015",14.077,13.975,14.145,13.805,46.12K,0.49
"Dec 02, 2015",14.009,14.165,14.21,13.9,36.16K,-0.53
"Dec 01, 2015",14.083,14.06,14.24,14.04,31.41K,-0.02
"Nov 30, 2015",14.086,14.045,14.18,13.975,27.92K,0.36
"Nov 29, 2015",14.035,14.02,14.035,14.02,0,-0.09
"Nov 27, 2015",14.048,14.17,14.375,13.93,53.21K,-1.28
"Nov 26, 2015",14.23,14.15,14.345,14.105,0,-1.2
"Nov 25, 2015",14.403,14.35,14.35,14.35,0.00K,-0.06
"Nov 24, 2015",14.411,14.45,14.45,14.45,0.00K,2.49
"Nov 23, 2015",14.061,14.115,14.185,13.89,26.15K,-0.45
"Nov 22, 2015",14.125,14.145,14.145,14.075,0,-0.01
"Nov 20, 2015",14.126,14.265,14.395,14.07,15.85K,-0.68
"Nov 19, 2015",14.222,14.14,14.37,14.09,47.79K,1
"Nov 18, 2015",14.081,14.145,14.21,13.99,48.03K,-2.33
"Nov 17, 2015",14.417,14.485,14.585,14.4,0.06K,1.37
"Nov 16, 2015",14.222,14.265,14.42,14.17,43.02K,-1
"Nov 15, 2015",14.365,14.33,14.365,14.305,0,1.13
"Nov 13, 2015",14.204,14.25,14.35,14.14,39.52K,-1.86
"Nov 12, 2015",14.473,14.5,14.5,14.5,0.00K,1.47
"Nov 11, 2015",14.263,14.375,14.49,14.23,50.93K,-0.65
"Nov 10, 2015",14.356,14.515,14.555,14.265,58.43K,-0.4
"Nov 09, 2015",14.413,14.73,14.76,14.395,50.39K,-2.02
"Nov 08, 2015",14.71,14.74,14.745,14.7,0,0.13
"Nov 06, 2015",14.691,14.96,15.045,14.685,54.95K,-1.95
"Nov 05, 2015",14.983,15.065,15.09,14.91,42.80K,-0.5
"Nov 04, 2015",15.058,15.255,15.325,15.025,39.66K,-1.19
"Nov 03, 2015",15.239,15.4,15.45,15.2,35.44K,-1.1
"Nov 02, 2015",15.408,15.535,15.55,15.25,40.80K,-0.63
"Nov 01, 2015",15.505,15.535,15.545,15.465,0,-0.4
"Oct 30, 2015",15.567,15.6,15.655,15.475,40.00K,0.11
"Oct 29, 2015",15.55,15.935,16.01,15.535,62.48K,-5.92
"Oct 28, 2015",16.528,16.58,16.58,16.58,0.00K,2.69
"Oct 27, 2015",16.095,16.11,16.11,16.11,0.00K,1.19
"Oct 26, 2015",15.905,15.845,15.98,15.77,24.97K,0.41
"Oct 25, 2015",15.84,15.81,15.865,15.795,0,0.08
"Oct 23, 2015",15.827,15.815,16.1,15.705,48.55K,-0.06
"Oct 22, 2015",15.837,15.68,15.91,15.64,33.50K,0.81
"Oct 21, 2015",15.71,15.9,15.94,15.61,40.33K,-1.3
"Oct 20, 2015",15.917,15.83,15.965,15.74,38.77K,0.48
"Oct 19, 2015",15.841,16.015,16.04,15.735,35.46K,-1.09
"Oct 18, 2015",16.015,16.03,16.04,15.985,0,-0.61
"Oct 16, 2015",16.114,16.12,16.165,15.935,32.34K,-0.31
"Oct 15, 2015",16.164,16.13,16.195,15.9,47.36K,-1.17
"Oct 14, 2015",16.355,16.4,16.4,16.4,0.00K,2.82
"Oct 13, 2015",15.907,15.815,15.985,15.615,40.67K,0.27
"Oct 12, 2015",15.864,15.795,16.075,15.765,36.44K,0.47
"Oct 11, 2015",15.79,15.82,15.82,15.775,0,-0.18
"Oct 09, 2015",15.818,15.68,16.01,15.585,41.67K,0.33
"Oct 08, 2015",15.766,16.055,16.08,15.375,59.34K,-2.04
"Oct 07, 2015",16.094,15.89,16.115,15.82,44.10K,0.69
"Oct 06, 2015",15.984,15.62,16.09,15.57,60.22K,1.76
"Oct 05, 2015",15.708,15.25,15.73,15.1,61.89K,3.21
"Oct 04, 2015",15.22,15.235,15.35,15.22,0,-1.77
"Oct 02, 2015",15.494,15.24,15.24,15.24,0.00K,6.77
"Oct 01, 2015",14.511,14.5,14.67,14.43,28.15K,-0.05
"Sep 30, 2015",14.518,14.605,14.725,14.435,37.06K,-0.38
"Sep 29, 2015",14.573,14.585,14.7,14.455,33.13K,-1.45
"Sep 28, 2015",14.788,14.75,14.75,14.75,0.00K,-2.1
"Sep 27, 2015",15.105,15.095,15.11,15.055,0,-0.04
"Sep 25, 2015",15.111,15.07,15.185,14.945,29.90K,-0.13
"Sep 24, 2015",15.13,14.765,15.18,14.745,45.68K,2.31
"Sep 23, 2015",14.789,14.765,14.91,14.685,26.77K,0.22
"Sep 22, 2015",14.756,15.18,15.22,14.695,45.91K,-3.05
"Sep 21, 2015",15.221,15.165,15.245,15.08,22.25K,0.44
"Sep 20, 2015",15.155,15.17,15.185,15.15,0,-0.05
"Sep 18, 2015",15.163,15.12,15.435,15.015,46.42K,1.19
"Sep 17, 2015",14.984,14.925,15.275,14.77,42.38K,0.67
"Sep 16, 2015",14.885,14.37,14.965,14.31,51.34K,3.9
"Sep 15, 2015",14.326,14.365,14.41,14.24,22.26K,-0.26
"Sep 14, 2015",14.363,14.555,14.59,14.31,24.50K,-0.98
"Sep 13, 2015",14.505,14.585,14.59,14.5,0,0
"Sep 11, 2015",14.505,14.685,14.745,14.25,41.11K,-0.96
"Sep 10, 2015",14.645,14.59,14.845,14.535,33.33K,0.47
"Sep 09, 2015",14.576,14.795,14.93,14.56,34.42K,-1.21
"Sep 08, 2015",14.755,14.55,14.88,14.44,42.66K,1.65
"Sep 07, 2015",14.515,14.62,14.645,14.46,0,-0.72
"Sep 06, 2015",14.62,14.565,14.67,14.55,0,0.49
"Sep 04, 2015",14.549,14.69,14.825,14.475,26.61K,-1.07
"Sep 03, 2015",14.707,14.66,14.95,14.55,32.24K,0.27
"Sep 02, 2015",14.667,14.585,14.815,14.425,38.22K,0.32
"Sep 01, 2015",14.62,14.595,14.755,14.495,36.88K,0.23
"Aug 31, 2015",14.586,14.58,14.67,14.39,29.89K,0.39
"Aug 30, 2015",14.53,14.54,14.545,14.525,0,-0.03
"Aug 28, 2015",14.535,14.47,14.65,14.34,13.21K,0.79
"Aug 27, 2015",14.421,14.185,14.185,14.13,0.01K,2.68
"Aug 26, 2015",14.045,14.665,14.7,14.045,0.04K,-3.87
"Aug 25, 2015",14.61,14.65,14.655,14.65,0.01K,-1.27
"Aug 24, 2015",14.798,15.37,15.44,14.595,38.24K,-3.53
"Aug 23, 2015",15.34,15.32,15.38,15.275,0,-0.05
"Aug 21, 2015",15.348,15.59,15.77,15.155,17.64K,-3.03
"Aug 20, 2015",15.828,15.85,15.85,15.85,0.00K,3.98
"Aug 19, 2015",15.222,14.9,15.355,14.84,13.46K,2.62
"Aug 18, 2015",14.834,15.345,15.37,14.73,11.21K,-3.35
"Aug 17, 2015",15.348,15.265,15.42,15.23,6.79K,0.97
"Aug 16, 2015",15.2,15.215,15.245,15.195,0,-2.18
"Aug 14, 2015",15.539,15.8,15.8,15.8,0.00K,0.58
"Aug 13, 2015",15.449,15.565,15.605,15.32,11.73K,-0.16
"Aug 12, 2015",15.473,15.48,15.51,15.48,0.00K,1.26
"Aug 11, 2015",15.281,15.22,15.24,15.22,0.02K,-0.05
"Aug 10, 2015",15.289,14.89,15.335,14.89,0.01K,3.83
"Aug 09, 2015",14.725,14.78,14.79,14.725,0,-0.65
"Aug 07, 2015",14.821,14.63,14.99,14.565,62.03K,0.98
"Aug 06, 2015",14.677,14.545,14.735,14.49,32.73K,0.85
"Aug 05, 2015",14.553,14.545,14.675,14.465,34.45K,0.02
"Aug 04, 2015",14.55,14.605,14.605,14.55,0.12K,0.23
"Aug 03, 2015",14.516,14.73,14.73,14.415,0.13K,-1.29
"Aug 02, 2015",14.705,14.76,14.765,14.695,0,-0.28
"Jul 31, 2015",14.746,14.855,14.865,14.85,0.10K,0.37
"Jul 30, 2015",14.691,14.75,14.785,14.63,0.04K,-0.29
"Jul 29, 2015",14.734,14.64,14.665,14.64,0.01K,0.7
"Jul 28, 2015",14.631,14.64,14.64,14.64,0.17K,0.25
"Jul 27, 2015",14.594,14.61,14.65,14.56,0.02K,-0.42
"Jul 26, 2015",14.655,14.64,14.66,14.62,0,1.23
"Jul 24, 2015",14.477,14.595,14.63,14.33,0.03K,-3.75
"Jul 23, 2015",15.041,14.95,14.95,14.95,0.00K,2.11
"Jul 22, 2015",14.73,14.81,14.865,14.585,34.47K,-0.26
"Jul 21, 2015",14.769,14.615,14.835,14.615,0.10K,0.16
"Jul 20, 2015",14.745,14.715,14.905,14.485,0.05K,-0.53
"Jul 19, 2015",14.823,14.825,14.852,14.817,0,0.02
"Jul 17, 2015",14.82,14.935,14.945,14.825,0.06K,-0.96
"Jul 16, 2015",14.964,14.99,14.99,14.97,0.01K,-0.43
"Jul 15, 2015",15.028,15.045,15.045,14.99,0.09K,-4.02
"Jul 14, 2015",15.658,15.66,15.66,15.66,0.00K,1.44
"Jul 13, 2015",15.436,15.495,15.495,15.3,0.15K,-1.15
"Jul 12, 2015",15.615,15.537,15.645,15.493,0,0.95
"Jul 10, 2015",15.468,15.33,15.585,15.33,0.05K,0.8
"Jul 09, 2015",15.345,15.14,15.44,15.14,0.37K,1.31
"Jul 08, 2015",15.147,15.045,15.13,14.74,0.11K,-1.01
"Jul 07, 2015",15.302,15.89,15.89,15.89,0.00K,-2.7
"Jul 06, 2015",15.726,15.55,15.695,15.485,0.09K,0.26
"Jul 05, 2015",15.685,15.707,15.773,15.563,0,0.2
"Jul 03, 2015",15.653,15.625,15.683,15.563,0,-1.59
"Jul 02, 2015",15.906,16.04,16.04,16.04,0.00K,2.28
"Jul 01, 2015",15.552,15.635,15.645,15.49,0.22K,-2.26
"Jun 30, 2015",15.911,15.9,15.9,15.9,0.00K,1.58
"Jun 29, 2015",15.664,15.935,16,15.63,19.51K,-1.66
"Jun 28, 2015",15.928,15.87,16.02,15.87,0,1.23
"Jun 26, 2015",15.735,15.725,15.725,15.725,0.00K,-0.67
"Jun 25, 2015",15.841,15.88,15.94,15.765,32.73K,-0.04
"Jun 24, 2015",15.848,15.84,15.855,15.84,0.02K,0.74
"Jun 23, 2015",15.732,15.79,15.825,15.76,0.00K,-2.51
"Jun 22, 2015",16.137,16.1,16.1,16.1,0.00K,0.37
"Jun 21, 2015",16.078,16.087,16.102,16.053,0,-0.42
"Jun 19, 2015",16.146,16.19,16.235,15.915,12.66K,-0.28
"Jun 18, 2015",16.192,16.11,16.46,16.075,14.79K,1.29
"Jun 17, 2015",15.985,15.995,16.29,15.925,9.15K,-0.12
"Jun 16, 2015",16.004,16.075,16.14,15.89,8.26K,-0.45
"Jun 15, 2015",16.076,16.2,16.2,16.2,0.00K,0.58
"Jun 14, 2015",15.983,15.912,16.06,15.893,0,1.04
"Jun 12, 2015",15.818,15.995,15.995,15.835,0.01K,-0.85
"Jun 11, 2015",15.953,15.945,15.945,15.945,0.01K,-0.04
"Jun 10, 2015",15.959,15.91,16.19,15.895,45.25K,0.06
"Jun 09, 2015",15.949,15.97,15.97,15.97,0.00K,-0.01
"Jun 08, 2015",15.951,16.035,16.06,15.9,0.02K,-0.26
"Jun 07, 2015",15.993,16.032,16.053,15.988,0,0.14
"Jun 05, 2015",15.971,15.98,16.06,15.94,0.01K,-0.73
"Jun 04, 2015",16.089,16.115,16.135,16.115,0.01K,-2.28
"Jun 03, 2015",16.464,16.375,16.375,16.37,0.00K,-1.99
"Jun 02, 2015",16.799,16.725,16.84,16.61,41.68K,0.81
"Jun 01, 2015",16.664,16.635,17.1,16.615,0.02K,-0.23
"May 31, 2015",16.703,16.693,16.805,16.693,0,0.11
"May 29, 2015",16.684,16.685,16.69,16.67,0.02K,0.19
"May 28, 2015",16.653,16.665,16.75,16.555,0.07K,0.09
"May 27, 2015",16.638,16.65,16.695,16.65,0.16K,-0.57
"May 26, 2015",16.734,16.995,17.08,16.75,0.11K,-2.17
"May 25, 2015",17.105,17.028,17.178,17.002,0,0.47
"May 24, 2015",17.025,17.043,17.093,17.02,0,-0.03
"May 22, 2015",17.03,17.09,17.09,17.09,0.02K,-0.47
"May 21, 2015",17.111,17.065,17.185,17.065,0.01K,0.11
"May 20, 2015",17.092,17.1,17.1,17.1,0.01K,0.25
"May 19, 2015",17.05,17.465,17.465,16.905,0.02K,-3.74
"May 18, 2015",17.712,17.62,17.71,17.595,0.22K,0.87
"May 17, 2015",17.56,17.517,17.733,17.508,0,-2.27
"May 15, 2015",17.968,17.805,17.805,17.805,0.05K,2.97
"May 14, 2015",17.449,17.125,17.41,17.125,0.02K,-1
"May 13, 2015",17.625,17.485,17.485,17.485,0.00K,6.75
"May 12, 2015",16.51,16.465,16.54,16.305,0.03K,1.3
"May 11, 2015",16.298,16.475,16.475,16.215,0.24K,-1.03
"May 10, 2015",16.468,16.433,16.483,16.425,0,0.16
"May 08, 2015",16.442,16.37,16.455,16.32,0.07K,-1.59
"May 07, 2015",16.708,16.835,16.835,16.835,0.00K,1.36
"May 06, 2015",16.484,16.52,16.545,16.38,0.10K,-0.44
"May 05, 2015",16.557,16.39,16.57,16.35,0.05K,0.85
"May 04, 2015",16.418,16.15,16.695,16.15,0.07K,1.5
"May 03, 2015",16.175,16.148,16.182,16.14,0,0.4
"May 01, 2015",16.111,16.09,16.225,15.905,0.73K,-0.08
"Apr 30, 2015",16.124,16.545,16.7,15.815,2.48K,-3.28
"Apr 29, 2015",16.67,16.57,16.685,16.385,16.43K,0.24
"Apr 28, 2015",16.63,16.41,16.7,16.325,49.74K,1.46
"Apr 27, 2015",16.39,15.935,15.94,15.935,0.07K,3.93
"Apr 26, 2015",15.77,15.707,15.773,15.707,0,0.57
"Apr 24, 2015",15.68,15.88,15.925,15.595,33.27K,-1.2
"Apr 23, 2015",15.871,15.78,15.955,15.74,20.78K,0.22
"Apr 22, 2015",15.836,16.015,16.11,15.69,21.23K,-1.04
"Apr 21, 2015",16.002,15.92,15.92,15.92,0.00K,0.46
"Apr 20, 2015",15.929,16.31,16.38,15.865,14.05K,-2.35
"Apr 19, 2015",16.313,16.262,16.313,16.252,0,0.25
"Apr 17, 2015",16.273,16.305,16.535,16.235,11.63K,-0.02
"Apr 16, 2015",16.276,16.15,16.285,16.15,0.01K,-0.29
"Apr 15, 2015",16.323,16.19,16.415,16.09,12.73K,0.73
"Apr 14, 2015",16.204,16.295,16.38,16,9.54K,-0.53
"Apr 13, 2015",16.291,16.42,16.51,16.225,35.54K,-1.03
"Apr 12, 2015",16.46,16.438,16.473,16.425,0,0.55
"Apr 10, 2015",16.37,16.4,16.4,16.4,0.01K,1.2
"Apr 09, 2015",16.176,16.5,16.51,16.105,46.10K,-4.3
"Apr 08, 2015",16.903,16.995,16.995,16.995,0.00K,0.37
"Apr 07, 2015",16.84,16.96,16.975,16.73,29.74K,-1.49
"Apr 06, 2015",17.095,17.035,17.08,17.035,0.02K,0.13
"Apr 05, 2015",17.072,17.002,17.125,16.968,0,1.5
"Apr 03, 2015",16.819,16.819,16.819,16.819,0,0.71
"Apr 02, 2015",16.701,16.935,17,16.57,38.40K,-2.01
"Apr 01, 2015",17.044,16.62,16.62,16.62,0.05K,2.79
"Mar 31, 2015",16.581,16.65,16.65,16.585,0.02K,-0.46
"Mar 30, 2015",16.657,16.755,16.755,16.655,0.01K,-1.5
"Mar 29, 2015",16.91,16.99,16.99,16.898,0,-0.83
"Mar 27, 2015",17.052,17.01,17.01,17.01,0.01K,-0.41
"Mar 26, 2015",17.122,17.315,17.325,17.055,0.10K,0.84
"Mar 25, 2015",16.98,16.95,17.045,16.95,0.15K,-2.46
"Mar 24, 2015",17.408,17.235,17.235,17.235,0.00K,3.18
"Mar 23, 2015",16.872,16.7,16.975,16.67,0.15K,0.44
"Mar 22, 2015",16.798,16.775,16.825,16.75,0,-0.41
"Mar 20, 2015",16.867,16.255,16.82,16.255,0.09K,4.78
"Mar 19, 2015",16.098,15.905,16.1,15.86,0.01K,0.86
"Mar 18, 2015",15.96,16.37,16.37,16.37,0.00K,2.56
"Mar 17, 2015",15.562,15.49,15.635,15.49,0.04K,-0.25
"Mar 16, 2015",15.601,15.69,15.715,15.5,0.07K,0.1
"Mar 15, 2015",15.585,15.627,15.627,15.565,0,0.7
"Mar 13, 2015",15.477,15.61,15.62,15.475,0.06K,-0.1
"Mar 12, 2015",15.493,15.56,15.565,15.465,0.09K,0.96
"Mar 11, 2015",15.345,15.64,15.705,15.27,0.16K,-1.72
"Mar 10, 2015",15.613,15.69,15.795,15.64,0.11K,-0.9
"Mar 09, 2015",15.755,15.8,15.91,15.69,0.07K,-0.56
"Mar 08, 2015",15.843,15.928,15.938,15.823,0,-2.5
"Mar 06, 2015",16.25,16.44,16.485,16.44,0.01K,0.73
"Mar 05, 2015",16.132,16.255,16.285,16.135,0.06K,0
"Mar 04, 2015",16.132,16.26,16.3,16.075,0.23K,-0.77
"Mar 03, 2015",16.258,16.395,16.505,16.09,0.29K,-0.91
"Mar 02, 2015",16.407,16.585,16.73,16.315,0.27K,-1.3
"Mar 01, 2015",16.623,16.593,16.63,16.558,0,0.67
"Feb 27, 2015",16.513,16.57,16.65,16.385,1.70K,-0.42
"Feb 26, 2015",16.583,16.5,16.86,16.49,17.62K,0.66
"Feb 25, 2015",16.474,16.295,16.75,16.295,40.96K,1.48
"Feb 24, 2015",16.233,16.34,16.505,16.085,23.03K,-0.09
"Feb 23, 2015",16.247,16.295,16.325,16.295,0.02K,-0.03
"Feb 22, 2015",16.252,16.275,16.288,16.245,0,-0.07
